code_rome,uuid,created_at,skill_id,score,summary,details
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_14,0.5594028431848549,Avoir l’esprit d’équipe,"Coopérer avec autrui et contribuer, au sein d’une équipe ou d’un projet, à l’atteinte d’un objectif commun."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_01,0.5574960247026244,Être autonome,"Exercer ses activités sans constante supervision, s’organiser en prenant des initiatives dans un cadre de responsabilité défini."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_07,0.5498999429721988,Sens des responsabilités,"S’engager, avec discernement, dans une action relevant de ses attributions et assumer ses choix."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_12,0.5251586323594114,Sens de la pédagogie,"Exprimer avec clarté, expliquer et transmettre une information, une réglementation, une procédure ou un processus."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_09,0.5128948211120276,Sens de l’organisation,Avoir une propension à agencer et structurer son environnement en vue d’optimiser le service rendu.
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_23,0.5124604216952778,Sens de l’initiative,"Prendre spontanément, dans son champ de responsabilité, les dispositions susceptibles d’optimiser son action."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_04,0.5095561136466662,Curiosité intellectuelle,"Être ouvert à la nouveauté, avoir le goût d’apprendre."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_05,0.5082015516853057,Etre persévérant,"Faire preuve de ténacité, surmonter les obstacles en vue d’atteindre un objectif défini."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_21,0.504281842504011,Esprit de synthèse,"Réunir, faire émerger et mettre en cohérence les informations essentielles concernant une situation, un document, une procédure ou un processus."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_11,0.497825280147891,Être rigoureux,"Prêter attention aux détails, avoir le souci de la vérification et du contrôle en vue de réduire les incertitudes dans son action et dans son environnement."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_13,0.47430827916234736,Être à l’écoute,Être réceptif et attentif aux messages et sollicitations de ses interlocuteurs et de son environnement.
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_17,0.4710105111216131,Faire preuve de discrétion,Faire preuve de retenue dans la divulgation d’informations et être capable d’en respecter la confi dentialité.
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_22,0.46764012055340054,Sens critique,"S’interroger, porter un jugement constructif, avancer une contreproposition argumentée sur un fait, une situation, une proposition ou une idée."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_20,0.4449542165061174,Sens de l’analyse,"Examiner, décomposer et comparer les éléments constitutifs d’une situation, d’une procédure, d’un document ou d’un processus en vue de définir les rapports de causalité et établir un diagnostic."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_02,0.43373927573735344,Sens de l’innovation/créativité,"Raisonner différemment, rechercher, imaginer, définir, mettre en œuvre des pratiques, des solutions nouvelles, tout en respectant les procédures en vigueur et l’environnement de travail."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_15,0.4299976639762871,Sens des relations humaines,"S’intéresser à autrui et établir aisément avec ses interlocuteurs, une relation propice aux échanges et à la communication."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_19,0.4019198130082675,Réactivité,"Répondre rapidement et de manière appropriée aux sollicitations, en particulier dans les situations d’urgence."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_03,0.3833028471502088,Capacité d’adaptation,"Faire face à la nouveauté et au changement, ajuster sa posture en fonction de l’environnement, de la situation et de l’interlocuteur."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_10,0.31839175014931176,Orientation clients,"Renvoie à la capacité de focaliser tous les efforts nécessaires pour comprendre les besoins des clients internes et externes et y répondre, dans un souci de meilleur service rendu."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_16,0.3057982215566266,Sens des affaires et de la valeur de l’argent,Renvoie à la capacité d’empathie et d’analyse de l’environnement pour vendre et faire des affaires au mieux permis par les événements.
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_08,0.160050284205947,Maîtrise de soi,"Contrôler ses émotions, conserver son sang-froid en toute circonstance, en particulier dans les situations d’urgence et de forte tension."
F1106,20765152-bc6a-47c4-bdbf-bb8124686c75,2025-04-30T11:46:13Z,soft_skill_18,0.1148788045678986,Faire preuve de diplomatie,"Être pondéré, nuancé, faire preuve de tact et d’habileté dans sa relation avec autrui."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_01,0.6749999999999999,Être autonome,"Exercer ses activités sans constante supervision, s’organiser en prenant des initiatives dans un cadre de responsabilité défini."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_23,0.6639326118908299,Sens de l’initiative,"Prendre spontanément, dans son champ de responsabilité, les dispositions susceptibles d’optimiser son action."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_14,0.6565666562164504,Avoir l’esprit d’équipe,"Coopérer avec autrui et contribuer, au sein d’une équipe ou d’un projet, à l’atteinte d’un objectif commun."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_09,0.6558430016752278,Sens de l’organisation,Avoir une propension à agencer et structurer son environnement en vue d’optimiser le service rendu.
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_07,0.6458517817698823,Sens des responsabilités,"S’engager, avec discernement, dans une action relevant de ses attributions et assumer ses choix."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_06,0.6314824550179268,Faire preuve d’autorité,Faire accepter son autorité légitime en s’affirmant et en assumant ses responsabilités dans le respect d’autrui.
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_13,0.6199999999999999,Être à l’écoute,Être réceptif et attentif aux messages et sollicitations de ses interlocuteurs et de son environnement.
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_11,0.5963000879645572,Être rigoureux,"Prêter attention aux détails, avoir le souci de la vérification et du contrôle en vue de réduire les incertitudes dans son action et dans son environnement."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_12,0.5885487062016656,Sens de la pédagogie,"Exprimer avec clarté, expliquer et transmettre une information, une réglementation, une procédure ou un processus."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_21,0.5883632511688649,Esprit de synthèse,"Réunir, faire émerger et mettre en cohérence les informations essentielles concernant une situation, un document, une procédure ou un processus."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_20,0.5451144735022522,Sens de l’analyse,"Examiner, décomposer et comparer les éléments constitutifs d’une situation, d’une procédure, d’un document ou d’un processus en vue de définir les rapports de causalité et établir un diagnostic."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_22,0.5272922524335367,Sens critique,"S’interroger, porter un jugement constructif, avancer une contreproposition argumentée sur un fait, une situation, une proposition ou une idée."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_19,0.435159912218183,Réactivité,"Répondre rapidement et de manière appropriée aux sollicitations, en particulier dans les situations d’urgence."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_04,0.42340870042652456,Curiosité intellectuelle,"Être ouvert à la nouveauté, avoir le goût d’apprendre."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_02,0.3853303306651205,Sens de l’innovation/créativité,"Raisonner différemment, rechercher, imaginer, définir, mettre en œuvre des pratiques, des solutions nouvelles, tout en respectant les procédures en vigueur et l’environnement de travail."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_17,0.3389105013979764,Faire preuve de discrétion,Faire preuve de retenue dans la divulgation d’informations et être capable d’en respecter la confi dentialité.
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_05,0.2,Etre persévérant,"Faire preuve de ténacité, surmonter les obstacles en vue d’atteindre un objectif défini."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_08,0.1314515085013775,Maîtrise de soi,"Contrôler ses émotions, conserver son sang-froid en toute circonstance, en particulier dans les situations d’urgence et de forte tension."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_03,0.10677750836363663,Capacité d’adaptation,"Faire face à la nouveauté et au changement, ajuster sa posture en fonction de l’environnement, de la situation et de l’interlocuteur."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_15,0.0959462212468687,Sens des relations humaines,"S’intéresser à autrui et établir aisément avec ses interlocuteurs, une relation propice aux échanges et à la communication."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_16,0.08906777444702531,Sens des affaires et de la valeur de l’argent,Renvoie à la capacité d’empathie et d’analyse de l’environnement pour vendre et faire des affaires au mieux permis par les événements.
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_18,0.05582027713307,Faire preuve de diplomatie,"Être pondéré, nuancé, faire preuve de tact et d’habileté dans sa relation avec autrui."
F1107,d4eabc39-8b8e-4591-96b5-67284e39c93d,2025-04-30T11:46:15Z,soft_skill_10,0.0,Orientation clients,"Renvoie à la capacité de focaliser tous les efforts nécessaires pour comprendre les besoins des clients internes et externes et y répondre, dans un souci de meilleur service rendu."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_01,0.6799999999999999,Être autonome,"Exercer ses activités sans constante supervision, s’organiser en prenant des initiatives dans un cadre de responsabilité défini."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_09,0.6660045685598763,Sens de l’organisation,Avoir une propension à agencer et structurer son environnement en vue d’optimiser le service rendu.
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_07,0.6256453175388759,Sens des responsabilités,"S’engager, avec discernement, dans une action relevant de ses attributions et assumer ses choix."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_23,0.6186973627507998,Sens de l’initiative,"Prendre spontanément, dans son champ de responsabilité, les dispositions susceptibles d’optimiser son action."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_11,0.592796114743185,Être rigoureux,"Prêter attention aux détails, avoir le souci de la vérification et du contrôle en vue de réduire les incertitudes dans son action et dans son environnement."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_06,0.576550438428956,Faire preuve d’autorité,Faire accepter son autorité légitime en s’affirmant et en assumant ses responsabilités dans le respect d’autrui.
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_21,0.4955023450006834,Esprit de synthèse,"Réunir, faire émerger et mettre en cohérence les informations essentielles concernant une situation, un document, une procédure ou un processus."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_22,0.3651484975794092,Sens critique,"S’interroger, porter un jugement constructif, avancer une contreproposition argumentée sur un fait, une situation, une proposition ou une idée."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_17,0.3250184368246778,Faire preuve de discrétion,Faire preuve de retenue dans la divulgation d’informations et être capable d’en respecter la confi dentialité.
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_02,0.3206972297513671,Sens de l’innovation/créativité,"Raisonner différemment, rechercher, imaginer, définir, mettre en œuvre des pratiques, des solutions nouvelles, tout en respectant les procédures en vigueur et l’environnement de travail."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_16,0.27979052174952956,Sens des affaires et de la valeur de l’argent,Renvoie à la capacité d’empathie et d’analyse de l’environnement pour vendre et faire des affaires au mieux permis par les événements.
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_14,0.20689655172413793,Avoir l’esprit d’équipe,"Coopérer avec autrui et contribuer, au sein d’une équipe ou d’un projet, à l’atteinte d’un objectif commun."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_05,0.18105355159845776,Etre persévérant,"Faire preuve de ténacité, surmonter les obstacles en vue d’atteindre un objectif défini."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_13,0.1565570473957629,Être à l’écoute,Être réceptif et attentif aux messages et sollicitations de ses interlocuteurs et de son environnement.
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_10,0.13804548532660127,Orientation clients,"Renvoie à la capacité de focaliser tous les efforts nécessaires pour comprendre les besoins des clients internes et externes et y répondre, dans un souci de meilleur service rendu."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_19,0.11228070175438597,Réactivité,"Répondre rapidement et de manière appropriée aux sollicitations, en particulier dans les situations d’urgence."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_12,0.10853247765177293,Sens de la pédagogie,"Exprimer avec clarté, expliquer et transmettre une information, une réglementation, une procédure ou un processus."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_08,0.10454545454545454,Maîtrise de soi,"Contrôler ses émotions, conserver son sang-froid en toute circonstance, en particulier dans les situations d’urgence et de forte tension."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_20,0.08915413141153578,Sens de l’analyse,"Examiner, décomposer et comparer les éléments constitutifs d’une situation, d’une procédure, d’un document ou d’un processus en vue de définir les rapports de causalité et établir un diagnostic."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_04,0.08585809676468228,Curiosité intellectuelle,"Être ouvert à la nouveauté, avoir le goût d’apprendre."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_15,0.06781378129852002,Sens des relations humaines,"S’intéresser à autrui et établir aisément avec ses interlocuteurs, une relation propice aux échanges et à la communication."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_18,0.0,Faire preuve de diplomatie,"Être pondéré, nuancé, faire preuve de tact et d’habileté dans sa relation avec autrui."
F1108,1bc75d11-bfb9-4b40-95ba-cf283c2c95bc,2025-04-30T11:46:17Z,soft_skill_03,0.0,Capacité d’adaptation,"Faire face à la nouveauté et au changement, ajuster sa posture en fonction de l’environnement, de la situation et de l’interlocuteur."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_16,0.7377725962818555,Sens des affaires et de la valeur de l’argent,Renvoie à la capacité d’empathie et d’analyse de l’environnement pour vendre et faire des affaires au mieux permis par les événements.
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_14,0.6459862362818853,Avoir l’esprit d’équipe,"Coopérer avec autrui et contribuer, au sein d’une équipe ou d’un projet, à l’atteinte d’un objectif commun."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_01,0.6343319939553121,Être autonome,"Exercer ses activités sans constante supervision, s’organiser en prenant des initiatives dans un cadre de responsabilité défini."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_09,0.6230258234587468,Sens de l’organisation,Avoir une propension à agencer et structurer son environnement en vue d’optimiser le service rendu.
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_07,0.6178706912257431,Sens des responsabilités,"S’engager, avec discernement, dans une action relevant de ses attributions et assumer ses choix."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_23,0.6148213436997265,Sens de l’initiative,"Prendre spontanément, dans son champ de responsabilité, les dispositions susceptibles d’optimiser son action."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_05,0.613343995333925,Etre persévérant,"Faire preuve de ténacité, surmonter les obstacles en vue d’atteindre un objectif défini."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_20,0.6100769530285977,Sens de l’analyse,"Examiner, décomposer et comparer les éléments constitutifs d’une situation, d’une procédure, d’un document ou d’un processus en vue de définir les rapports de causalité et établir un diagnostic."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_06,0.6090225161619179,Faire preuve d’autorité,Faire accepter son autorité légitime en s’affirmant et en assumant ses responsabilités dans le respect d’autrui.
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_11,0.6015388732233442,Être rigoureux,"Prêter attention aux détails, avoir le souci de la vérification et du contrôle en vue de réduire les incertitudes dans son action et dans son environnement."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_13,0.5953677486147589,Être à l’écoute,Être réceptif et attentif aux messages et sollicitations de ses interlocuteurs et de son environnement.
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_15,0.5926798990455451,Sens des relations humaines,"S’intéresser à autrui et établir aisément avec ses interlocuteurs, une relation propice aux échanges et à la communication."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_08,0.5914893617021276,Maîtrise de soi,"Contrôler ses émotions, conserver son sang-froid en toute circonstance, en particulier dans les situations d’urgence et de forte tension."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_21,0.5842358028344208,Esprit de synthèse,"Réunir, faire émerger et mettre en cohérence les informations essentielles concernant une situation, un document, une procédure ou un processus."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_03,0.5818181818181817,Capacité d’adaptation,"Faire face à la nouveauté et au changement, ajuster sa posture en fonction de l’environnement, de la situation et de l’interlocuteur."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_19,0.5564709944590361,Réactivité,"Répondre rapidement et de manière appropriée aux sollicitations, en particulier dans les situations d’urgence."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_12,0.5279697721039337,Sens de la pédagogie,"Exprimer avec clarté, expliquer et transmettre une information, une réglementation, une procédure ou un processus."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_17,0.5163004729233461,Faire preuve de discrétion,Faire preuve de retenue dans la divulgation d’informations et être capable d’en respecter la confi dentialité.
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_22,0.5127262281220099,Sens critique,"S’interroger, porter un jugement constructif, avancer une contreproposition argumentée sur un fait, une situation, une proposition ou une idée."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_04,0.43370620294818185,Curiosité intellectuelle,"Être ouvert à la nouveauté, avoir le goût d’apprendre."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_02,0.3081282205368014,Sens de l’innovation/créativité,"Raisonner différemment, rechercher, imaginer, définir, mettre en œuvre des pratiques, des solutions nouvelles, tout en respectant les procédures en vigueur et l’environnement de travail."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_18,0.15217391304347824,Faire preuve de diplomatie,"Être pondéré, nuancé, faire preuve de tact et d’habileté dans sa relation avec autrui."
F1201,fc559288-abd6-407b-9c79-ace853d38e85,2025-04-30T11:46:20Z,soft_skill_10,0.0,Orientation clients,"Renvoie à la capacité de focaliser tous les efforts nécessaires pour comprendre les besoins des clients internes et externes et y répondre, dans un souci de meilleur service rendu."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_07,0.6599922084836076,Sens des responsabilités,"S’engager, avec discernement, dans une action relevant de ses attributions et assumer ses choix."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_09,0.6486517509689086,Sens de l’organisation,Avoir une propension à agencer et structurer son environnement en vue d’optimiser le service rendu.
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_14,0.6448933588676816,Avoir l’esprit d’équipe,"Coopérer avec autrui et contribuer, au sein d’une équipe ou d’un projet, à l’atteinte d’un objectif commun."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_23,0.6356935543836054,Sens de l’initiative,"Prendre spontanément, dans son champ de responsabilité, les dispositions susceptibles d’optimiser son action."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_06,0.628915602259914,Faire preuve d’autorité,Faire accepter son autorité légitime en s’affirmant et en assumant ses responsabilités dans le respect d’autrui.
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_11,0.6284081351175601,Être rigoureux,"Prêter attention aux détails, avoir le souci de la vérification et du contrôle en vue de réduire les incertitudes dans son action et dans son environnement."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_01,0.6272727272727272,Être autonome,"Exercer ses activités sans constante supervision, s’organiser en prenant des initiatives dans un cadre de responsabilité défini."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_05,0.6081081081081081,Etre persévérant,"Faire preuve de ténacité, surmonter les obstacles en vue d’atteindre un objectif défini."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_12,0.5939441390425477,Sens de la pédagogie,"Exprimer avec clarté, expliquer et transmettre une information, une réglementation, une procédure ou un processus."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_13,0.584375,Être à l’écoute,Être réceptif et attentif aux messages et sollicitations de ses interlocuteurs et de son environnement.
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_15,0.5696295575942943,Sens des relations humaines,"S’intéresser à autrui et établir aisément avec ses interlocuteurs, une relation propice aux échanges et à la communication."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_17,0.5481919824529956,Faire preuve de discrétion,Faire preuve de retenue dans la divulgation d’informations et être capable d’en respecter la confi dentialité.
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_21,0.5442532067289514,Esprit de synthèse,"Réunir, faire émerger et mettre en cohérence les informations essentielles concernant une situation, un document, une procédure ou un processus."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_08,0.5066371547240899,Maîtrise de soi,"Contrôler ses émotions, conserver son sang-froid en toute circonstance, en particulier dans les situations d’urgence et de forte tension."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_10,0.4843849489092858,Orientation clients,"Renvoie à la capacité de focaliser tous les efforts nécessaires pour comprendre les besoins des clients internes et externes et y répondre, dans un souci de meilleur service rendu."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_20,0.480409989429782,Sens de l’analyse,"Examiner, décomposer et comparer les éléments constitutifs d’une situation, d’une procédure, d’un document ou d’un processus en vue de définir les rapports de causalité et établir un diagnostic."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_22,0.4741839597646129,Sens critique,"S’interroger, porter un jugement constructif, avancer une contreproposition argumentée sur un fait, une situation, une proposition ou une idée."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_19,0.44807919710876704,Réactivité,"Répondre rapidement et de manière appropriée aux sollicitations, en particulier dans les situations d’urgence."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_03,0.4449193691568884,Capacité d’adaptation,"Faire face à la nouveauté et au changement, ajuster sa posture en fonction de l’environnement, de la situation et de l’interlocuteur."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_04,0.42531155372930485,Curiosité intellectuelle,"Être ouvert à la nouveauté, avoir le goût d’apprendre."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_02,0.2957450282624865,Sens de l’innovation/créativité,"Raisonner différemment, rechercher, imaginer, définir, mettre en œuvre des pratiques, des solutions nouvelles, tout en respectant les procédures en vigueur et l’environnement de travail."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_18,0.15518467154192575,Faire preuve de diplomatie,"Être pondéré, nuancé, faire preuve de tact et d’habileté dans sa relation avec autrui."
F1202,b27b4701-ef70-4e69-88bb-e2751723d061,2025-04-30T11:46:22Z,soft_skill_16,0.14939073070292208,Sens des affaires et de la valeur de l’argent,Renvoie à la capacité d’empathie et d’analyse de l’environnement pour vendre et faire des affaires au mieux permis par les événements.
F1203,96ddb0b9-a963-4283-9a16-2f74c82fee29,2025-04-30T11:46:24Z,soft_skill_21,0.6678119078802973,Esprit de synthèse,"Réunir, faire émerger et mettre en cohérence les informations essentielles concernant une situation, un document, une procédure ou un processus."
F1203,96ddb0b9-a963-4283-9a16-2f74c82fee29,2025-04-30T11:46:24Z,soft_skill_09,0.613693415869151,Sens de l’organisation,Avoir une propension à agencer et structurer son environnement en vue d’optimiser le service rendu.
